stopwords_removed,trigrams_mlbb
"['cocok', 'santai', 'santai', 'banyak', 'gelap', 'pantas', 'dimainin', 'online', 'lawan', 'gelap']","[('cocok', 'santai', 'santai'), ('santai', 'santai', 'banyak'), ('santai', 'banyak', 'gelap'), ('banyak', 'gelap', 'pantas'), ('gelap', 'pantas', 'dimainin'), ('pantas', 'dimainin', 'online'), ('dimainin', 'online', 'lawan'), ('online', 'lawan', 'gelap')]"
"['matching', 'banyak', 'tolol']","[('matching', 'banyak', 'tolol')]"
"['adil', 'musuh', 'pro', 'buruk', 'tolong', 'beri', 'adil', 'ton']","[('adil', 'musuh', 'pro'), ('musuh', 'pro', 'buruk'), ('pro', 'buruk', 'tolong'), ('buruk', 'tolong', 'beri'), ('tolong', 'beri', 'adil'), ('beri', 'adil', 'ton')]"
"['cheat', 'vip', 'rusak', 'report', 'percuma', 'pengaruh', 'masalah', 'sinyal', 'play', 'bot', 'imbang', 'cuma', 'mikirin', 'cuan', 'kualitas', 'sinyal', 'buruk', 'banyak', 'dalam', 'sebut', 'handle', 'nyaman', 'cuma', 'mikirin', 'grafik', 'menuhi', 'demi', 'cuan', 'banyak', 'korupsi', 'sinyal', 'handle']","[('cheat', 'vip', 'rusak'), ('vip', 'rusak', 'report'), ('rusak', 'report', 'percuma'), ('report', 'percuma', 'pengaruh'), ('percuma', 'pengaruh', 'masalah'), ('pengaruh', 'masalah', 'sinyal'), ('masalah', 'sinyal', 'play'), ('sinyal', 'play', 'bot'), ('play', 'bot', 'imbang'), ('bot', 'imbang', 'cuma'), ('imbang', 'cuma', 'mikirin'), ('cuma', 'mikirin', 'cuan'), ('mikirin', 'cuan', 'kualitas'), ('cuan', 'kualitas', 'sinyal'), ('kualitas', 'sinyal', 'buruk'), ('sinyal', 'buruk', 'banyak'), ('buruk', 'banyak', 'dalam'), ('banyak', 'dalam', 'sebut'), ('dalam', 'sebut', 'handle'), ('sebut', 'handle', 'nyaman'), ('handle', 'nyaman', 'cuma'), ('nyaman', 'cuma', 'mikirin'), ('cuma', 'mikirin', 'grafik'), ('mikirin', 'grafik', 'menuhi'), ('grafik', 'menuhi', 'demi'), ('menuhi', 'demi', 'cuan'), ('demi', 'cuan', 'banyak'), ('cuan', 'banyak', 'korupsi'), ('banyak', 'korupsi', 'sinyal'), ('korupsi', 'sinyal', 'handle')]"
"['ui', 'rusak']",[]
"['walau', 'kecewa', 'gema', 'aksi', 'b', 'terlalu', 'banyak', 'joki', 'mula', 'kembang', 'mohon', 'donk', 'd', 'tindak', 'masa', 'mahal', 'atur', 'konsisten', 'serasa', 'murah']","[('walau', 'kecewa', 'gema'), ('kecewa', 'gema', 'aksi'), ('gema', 'aksi', 'b'), ('aksi', 'b', 'terlalu'), ('b', 'terlalu', 'banyak'), ('terlalu', 'banyak', 'joki'), ('banyak', 'joki', 'mula'), ('joki', 'mula', 'kembang'), ('mula', 'kembang', 'mohon'), ('kembang', 'mohon', 'donk'), ('mohon', 'donk', 'd'), ('donk', 'd', 'tindak'), ('d', 'tindak', 'masa'), ('tindak', 'masa', 'mahal'), ('masa', 'mahal', 'atur'), ('mahal', 'atur', 'konsisten'), ('atur', 'konsisten', 'serasa'), ('konsisten', 'serasa', 'murah')]"
"['makin', 'abdet', 'makin', 'lag', 'sinyal', 'cl', 'selalu', 'sinyal', 'merah', 'sudah', 'wifi', 'internet', 'tetap', 'lag', 'mohon', 'rusak', 'sinyal', 'para', 'enak', 'sinyal', 'lag', 'lain', 'enak']","[('makin', 'abdet', 'makin'), ('abdet', 'makin', 'lag'), ('makin', 'lag', 'sinyal'), ('lag', 'sinyal', 'cl'), ('sinyal', 'cl', 'selalu'), ('cl', 'selalu', 'sinyal'), ('selalu', 'sinyal', 'merah'), ('sinyal', 'merah', 'sudah'), ('merah', 'sudah', 'wifi'), ('sudah', 'wifi', 'internet'), ('wifi', 'internet', 'tetap'), ('internet', 'tetap', 'lag'), ('tetap', 'lag', 'mohon'), ('lag', 'mohon', 'rusak'), ('mohon', 'rusak', 'sinyal'), ('rusak', 'sinyal', 'para'), ('sinyal', 'para', 'enak'), ('para', 'enak', 'sinyal'), ('enak', 'sinyal', 'lag'), ('sinyal', 'lag', 'lain'), ('lag', 'lain', 'enak')]"
"['dongo', 'busuk', 'sedikit', 'mitik', 'emng', 'paling', 'benar', 'pindah', 'rada', 'dongo', 'semua']","[('dongo', 'busuk', 'sedikit'), ('busuk', 'sedikit', 'mitik'), ('sedikit', 'mitik', 'emng'), ('mitik', 'emng', 'paling'), ('emng', 'paling', 'benar'), ('paling', 'benar', 'pindah'), ('benar', 'pindah', 'rada'), ('pindah', 'rada', 'dongo'), ('rada', 'dongo', 'semua')]"
"['em', 'buruk', 'su', 'asu']","[('em', 'buruk', 'su'), ('buruk', 'su', 'asu')]"
"['kontol', 'asuu']",[]
"['parah', 'skrang', 'lawan', 'ngak', 'imbang']","[('parah', 'skrang', 'lawan'), ('skrang', 'lawan', 'ngak'), ('lawan', 'ngak', 'imbang')]"
"['ketemu', 'satu', 'bocil', 'tolong', 'baik', 'sda', 'niat']","[('ketemu', 'satu', 'bocil'), ('satu', 'bocil', 'tolong'), ('bocil', 'tolong', 'baik'), ('tolong', 'baik', 'sda'), ('baik', 'sda', 'niat')]"
['kontol'],[]
['tarik'],[]
"['anjg', 'ls', 'bae']","[('anjg', 'ls', 'bae')]"
"['buruk', 'jelas', 'kalah']","[('buruk', 'jelas', 'kalah')]"
"['lag', 'najiss']",[]
['suka'],[]
"['banyak', 'cheater', 'dalam']","[('banyak', 'cheater', 'dalam')]"
"['gila', 'ngotak', 'beri', 'masuk', 'mytikglory', 'setan', 'kau', 'guna']","[('gila', 'ngotak', 'beri'), ('ngotak', 'beri', 'masuk'), ('beri', 'masuk', 'mytikglory'), ('masuk', 'mytikglory', 'setan'), ('mytikglory', 'setan', 'kau'), ('setan', 'kau', 'guna')]"
"['bagus', 'matching', 'beri', 'imbang', 'egois', 'bagus', 'sedikit', 'saran', 'bagus', 'beri', 'hukum', 'baned', 'kepada', 'sengaja', 'sadar', 'laku', 'trollfeeder', 'dalam', 'suatu', 'terimakasih', 'moga', 'salam', 'waras', 'sadar']","[('bagus', 'matching', 'beri'), ('matching', 'beri', 'imbang'), ('beri', 'imbang', 'egois'), ('imbang', 'egois', 'bagus'), ('egois', 'bagus', 'sedikit'), ('bagus', 'sedikit', 'saran'), ('sedikit', 'saran', 'bagus'), ('saran', 'bagus', 'beri'), ('bagus', 'beri', 'hukum'), ('beri', 'hukum', 'baned'), ('hukum', 'baned', 'kepada'), ('baned', 'kepada', 'sengaja'), ('kepada', 'sengaja', 'sadar'), ('sengaja', 'sadar', 'laku'), ('sadar', 'laku', 'trollfeeder'), ('laku', 'trollfeeder', 'dalam'), ('trollfeeder', 'dalam', 'suatu'), ('dalam', 'suatu', 'terimakasih'), ('suatu', 'terimakasih', 'moga'), ('terimakasih', 'moga', 'salam'), ('moga', 'salam', 'waras'), ('salam', 'waras', 'sadar')]"
"['lambat', 'masuk', 'lag', 'pusing']","[('lambat', 'masuk', 'lag'), ('masuk', 'lag', 'pusing')]"
"['banyak', 'nemu', 'musuh', 'guna', 'rw', 'rugi', 'ketemu', 'brengsek']","[('banyak', 'nemu', 'musuh'), ('nemu', 'musuh', 'guna'), ('musuh', 'guna', 'rw'), ('guna', 'rw', 'rugi'), ('rw', 'rugi', 'ketemu'), ('rugi', 'ketemu', 'brengsek')]"
"['jelek', 'sekarang', 'lag', 'parah', 'banyak', 'bug', 'patah', 'bahkan', 'chiter', 'jarang', 'ketemu']","[('jelek', 'sekarang', 'lag'), ('sekarang', 'lag', 'parah'), ('lag', 'parah', 'banyak'), ('parah', 'banyak', 'bug'), ('banyak', 'bug', 'patah'), ('bug', 'patah', 'bahkan'), ('patah', 'bahkan', 'chiter'), ('bahkan', 'chiter', 'jarang'), ('chiter', 'jarang', 'ketemu')]"
"['sampah', 'adil', 'isi', 'anomali']","[('sampah', 'adil', 'isi'), ('adil', 'isi', 'anomali')]"
['tres'],[]
"['makin', 'berat', 'semenjak', 'update', 'size', 'makin', 'besar', 'berat', 'bagi', 'device', 'ram', 'demi', 'nyaman', 'kecil', 'size', 'admin']","[('makin', 'berat', 'semenjak'), ('berat', 'semenjak', 'update'), ('semenjak', 'update', 'size'), ('update', 'size', 'makin'), ('size', 'makin', 'besar'), ('makin', 'besar', 'berat'), ('besar', 'berat', 'bagi'), ('berat', 'bagi', 'device'), ('bagi', 'device', 'ram'), ('device', 'ram', 'demi'), ('ram', 'demi', 'nyaman'), ('demi', 'nyaman', 'kecil'), ('nyaman', 'kecil', 'size'), ('kecil', 'size', 'admin')]"
['kikir'],[]
"['entah', 'bingung', 'mungkin']","[('entah', 'bingung', 'mungkin')]"
"['we', 'ban', 'para', 'gelap', 'sistemtim', 'tolol', 'santt', 'ajg']","[('we', 'ban', 'para'), ('ban', 'para', 'gelap'), ('para', 'gelap', 'sistemtim'), ('gelap', 'sistemtim', 'tolol'), ('sistemtim', 'tolol', 'santt'), ('tolol', 'santt', 'ajg')]"
"['apalh', 'masa', 'iya', 'ketemu', 'epic', 'mytic', 'kocak', 'puki', 'mending', 'kalah', 'mvp', 'bintang', 'tetap', 'naik', 'uninstall', 'ajalh', 'guna', 'mutu', 'mending', 'gaess']","[('apalh', 'masa', 'iya'), ('masa', 'iya', 'ketemu'), ('iya', 'ketemu', 'epic'), ('ketemu', 'epic', 'mytic'), ('epic', 'mytic', 'kocak'), ('mytic', 'kocak', 'puki'), ('kocak', 'puki', 'mending'), ('puki', 'mending', 'kalah'), ('mending', 'kalah', 'mvp'), ('kalah', 'mvp', 'bintang'), ('mvp', 'bintang', 'tetap'), ('bintang', 'tetap', 'naik'), ('tetap', 'naik', 'uninstall'), ('naik', 'uninstall', 'ajalh'), ('uninstall', 'ajalh', 'guna'), ('ajalh', 'guna', 'mutu'), ('guna', 'mutu', 'mending'), ('mutu', 'mending', 'gaess')]"
"['bug', 'pepek']",[]
"['bagi', 'banding', 'jelek', 'oleng', 'sakit', 'kepala']","[('bagi', 'banding', 'jelek'), ('banding', 'jelek', 'oleng'), ('jelek', 'oleng', 'sakit'), ('oleng', 'sakit', 'kepala')]"
"['bagus', 'slalu', 'dpat', 'bapuk']","[('bagus', 'slalu', 'dpat'), ('slalu', 'dpat', 'bapuk')]"
"['gamee', 'idiot']",[]
"['rusak', 'ketemu', 'stres', 'percuma', 'pilih', 'ujung', 'guna', 'tetap', 'egois']","[('rusak', 'ketemu', 'stres'), ('ketemu', 'stres', 'percuma'), ('stres', 'percuma', 'pilih'), ('percuma', 'pilih', 'ujung'), ('pilih', 'ujung', 'guna'), ('ujung', 'guna', 'tetap'), ('guna', 'tetap', 'egois')]"
"['kagak', 'imbang', 'beri', 'lawan', 'stabil', 'jangan', 'beri', 'susah', 'banget', 'sengaja', 'biar', 'aing', 'ngambil', 'hak', 'lain', 'sayang', 'ginian', 'ngejar', 'bintang', 'untung', 'sat', 'aing', 'hibur', 'bukan', 'nambah', 'stres', 'sat', 'mo', 'bales', 'enggak', 'bodo', 'amat']","[('kagak', 'imbang', 'beri'), ('imbang', 'beri', 'lawan'), ('beri', 'lawan', 'stabil'), ('lawan', 'stabil', 'jangan'), ('stabil', 'jangan', 'beri'), ('jangan', 'beri', 'susah'), ('beri', 'susah', 'banget'), ('susah', 'banget', 'sengaja'), ('banget', 'sengaja', 'biar'), ('sengaja', 'biar', 'aing'), ('biar', 'aing', 'ngambil'), ('aing', 'ngambil', 'hak'), ('ngambil', 'hak', 'lain'), ('hak', 'lain', 'sayang'), ('lain', 'sayang', 'ginian'), ('sayang', 'ginian', 'ngejar'), ('ginian', 'ngejar', 'bintang'), ('ngejar', 'bintang', 'untung'), ('bintang', 'untung', 'sat'), ('untung', 'sat', 'aing'), ('sat', 'aing', 'hibur'), ('aing', 'hibur', 'bukan'), ('hibur', 'bukan', 'nambah'), ('bukan', 'nambah', 'stres'), ('nambah', 'stres', 'sat'), ('stres', 'sat', 'mo'), ('sat', 'mo', 'bales'), ('mo', 'bales', 'enggak'), ('bales', 'enggak', 'bodo'), ('enggak', 'bodo', 'amat')]"
"['masuk', 'akal', 'buruk', 'lawan', 'nyaa', 'banding', 'ranket', 'ketemu', 'banding']","[('masuk', 'akal', 'buruk'), ('akal', 'buruk', 'lawan'), ('buruk', 'lawan', 'nyaa'), ('lawan', 'nyaa', 'banding'), ('nyaa', 'banding', 'ranket'), ('banding', 'ranket', 'ketemu'), ('ranket', 'ketemu', 'banding')]"
"['minimal', 'beri', 'jelas', 'yaa', 'sudah', 'muak', 'banget', 'demi', 'sudah']","[('minimal', 'beri', 'jelas'), ('beri', 'jelas', 'yaa'), ('jelas', 'yaa', 'sudah'), ('yaa', 'sudah', 'muak'), ('sudah', 'muak', 'banget'), ('muak', 'banget', 'demi'), ('banget', 'demi', 'sudah')]"
"['terlalu', 'lebih', 'beri', 'lawan', 'keras', 'susah', 'tolong', 'imbang', 'susah', 'menang', 'kalah', 'lebih']","[('terlalu', 'lebih', 'beri'), ('lebih', 'beri', 'lawan'), ('beri', 'lawan', 'keras'), ('lawan', 'keras', 'susah'), ('keras', 'susah', 'tolong'), ('susah', 'tolong', 'imbang'), ('tolong', 'imbang', 'susah'), ('imbang', 'susah', 'menang'), ('susah', 'menang', 'kalah'), ('menang', 'kalah', 'lebih')]"
"['makin', 'banyak', 'update', 'ingame', 'makin', 'sampah']","[('makin', 'banyak', 'update'), ('banyak', 'update', 'ingame'), ('update', 'ingame', 'makin'), ('ingame', 'makin', 'sampah')]"
"['benar', 'buka', 'hepi', 'pusing', 'sampai', 'sekarang', 'bintang', 'naik', 'naik', 'turun', 'rela', 'ngerusak', 'tidur', 'demi', 'buah', 'bintang', 'lose', 'treak', 'pikir', 'ton', 'tres', 'sekarang', 'bales', 'pesan', 'gau']","[('benar', 'buka', 'hepi'), ('buka', 'hepi', 'pusing'), ('hepi', 'pusing', 'sampai'), ('pusing', 'sampai', 'sekarang'), ('sampai', 'sekarang', 'bintang'), ('sekarang', 'bintang', 'naik'), ('bintang', 'naik', 'naik'), ('naik', 'naik', 'turun'), ('naik', 'turun', 'rela'), ('turun', 'rela', 'ngerusak'), ('rela', 'ngerusak', 'tidur'), ('ngerusak', 'tidur', 'demi'), ('tidur', 'demi', 'buah'), ('demi', 'buah', 'bintang'), ('buah', 'bintang', 'lose'), ('bintang', 'lose', 'treak'), ('lose', 'treak', 'pikir'), ('treak', 'pikir', 'ton'), ('pikir', 'ton', 'tres'), ('ton', 'tres', 'sekarang'), ('tres', 'sekarang', 'bales'), ('sekarang', 'bales', 'pesan'), ('bales', 'pesan', 'gau')]"
['kontot'],[]
['butut'],[]
"['naik', 'mytic', 'susah', 'gimana', 'dpet', 'feeder']","[('naik', 'mytic', 'susah'), ('mytic', 'susah', 'gimana'), ('susah', 'gimana', 'dpet'), ('gimana', 'dpet', 'feeder')]"
"['prik', 'amat', 'bukan', 'happy', 'makin', 'stres', 'patah', 'patah', 'ping', 'bagus', 'bujank', 'darah', 'tinggi', 'cocok', 'kntl']","[('prik', 'amat', 'bukan'), ('amat', 'bukan', 'happy'), ('bukan', 'happy', 'makin'), ('happy', 'makin', 'stres'), ('makin', 'stres', 'patah'), ('stres', 'patah', 'patah'), ('patah', 'patah', 'ping'), ('patah', 'ping', 'bagus'), ('ping', 'bagus', 'bujank'), ('bagus', 'bujank', 'darah'), ('bujank', 'darah', 'tinggi'), ('darah', 'tinggi', 'cocok'), ('tinggi', 'cocok', 'kntl')]"
['taeh'],[]
"['makin', 'rusak']",[]
"['sampah', 'babi', 'darah', 'tinggi', 'cuih']","[('sampah', 'babi', 'darah'), ('babi', 'darah', 'tinggi'), ('darah', 'tinggi', 'cuih')]"
"['jangan', 'dowload', 'jelas', 'cok', 'sesat', 'pindah', 'pubg']","[('jangan', 'dowload', 'jelas'), ('dowload', 'jelas', 'cok'), ('jelas', 'cok', 'sesat'), ('cok', 'sesat', 'pindah'), ('sesat', 'pindah', 'pubg')]"
"['kunyuk', 'gelap', 'mlu']","[('kunyuk', 'gelap', 'mlu')]"
"['makin', 'lama', 'makin', 'rusak', 'server', 'busuk']","[('makin', 'lama', 'makin'), ('lama', 'makin', 'rusak'), ('makin', 'rusak', 'server'), ('rusak', 'server', 'busuk')]"
"['knp', 'celasik', 'sinyal', 'jelek', 'pin', 'ijo', 'bukan', 'merah', 'mohon', 'rusak', 'minimal', 'rugi']","[('knp', 'celasik', 'sinyal'), ('celasik', 'sinyal', 'jelek'), ('sinyal', 'jelek', 'pin'), ('jelek', 'pin', 'ijo'), ('pin', 'ijo', 'bukan'), ('ijo', 'bukan', 'merah'), ('bukan', 'merah', 'mohon'), ('merah', 'mohon', 'rusak'), ('mohon', 'rusak', 'minimal'), ('rusak', 'minimal', 'rugi')]"
"['sinyal', 'busuk', 'cape', 'cape', 'naikin', 'level', 'sinyal', 'buruk', 'buruk', 'sampah', 'asu', 'dasar', 'miskin']","[('sinyal', 'busuk', 'cape'), ('busuk', 'cape', 'cape'), ('cape', 'cape', 'naikin'), ('cape', 'naikin', 'level'), ('naikin', 'level', 'sinyal'), ('level', 'sinyal', 'buruk'), ('sinyal', 'buruk', 'buruk'), ('buruk', 'buruk', 'sampah'), ('buruk', 'sampah', 'asu'), ('sampah', 'asu', 'dasar'), ('asu', 'dasar', 'miskin')]"
"['anjingg', 'bangsdd', 'gajelas', 'ngent']","[('anjingg', 'bangsdd', 'gajelas'), ('bangsdd', 'gajelas', 'ngent')]"
"['lama', 'afk', 'bentar', 'selesai', 'hitung', 'afk', 'ah', 'benrin', 'benar', 'banget']","[('lama', 'afk', 'bentar'), ('afk', 'bentar', 'selesai'), ('bentar', 'selesai', 'hitung'), ('selesai', 'hitung', 'afk'), ('hitung', 'afk', 'ah'), ('afk', 'ah', 'benrin'), ('ah', 'benrin', 'benar'), ('benrin', 'benar', 'banget')]"
"['like', 'bintang', 'kasi', 'mqin', 'musuh', 'mudah']","[('like', 'bintang', 'kasi'), ('bintang', 'kasi', 'mqin'), ('kasi', 'mqin', 'musuh'), ('mqin', 'musuh', 'mudah')]"
"['tolong', 'legends', 'malas', 'sekarang', 'pasti', 'lag', 'pakek', 'wifi', 'tetap', 'lag', 'bug']","[('tolong', 'legends', 'malas'), ('legends', 'malas', 'sekarang'), ('malas', 'sekarang', 'pasti'), ('sekarang', 'pasti', 'lag'), ('pasti', 'lag', 'pakek'), ('lag', 'pakek', 'wifi'), ('pakek', 'wifi', 'tetap'), ('wifi', 'tetap', 'lag'), ('tetap', 'lag', 'bug')]"
"['sinyal', 'jelek', 'mati', 'masuk', 'bass']","[('sinyal', 'jelek', 'mati'), ('jelek', 'mati', 'masuk'), ('mati', 'masuk', 'bass')]"
"['ping', 'merah', 'frame', 'drop', 'lag', 'pernah', 'tingkat', 'dengar', 'keluh']","[('ping', 'merah', 'frame'), ('merah', 'frame', 'drop'), ('frame', 'drop', 'lag'), ('drop', 'lag', 'pernah'), ('lag', 'pernah', 'tingkat'), ('pernah', 'tingkat', 'dengar'), ('tingkat', 'dengar', 'keluh')]"
['just'],[]
"['kurang', 'bagus', 'banyak', 'gelap']","[('kurang', 'bagus', 'banyak'), ('bagus', 'banyak', 'gelap')]"
"['wahai', 'tolong', 'klok', 'niat', 'beri', 'naek', 'lejen', 'mending', 'ben', 'ajy', 'tres', 'cok', 'anjy']","[('wahai', 'tolong', 'klok'), ('tolong', 'klok', 'niat'), ('klok', 'niat', 'beri'), ('niat', 'beri', 'naek'), ('beri', 'naek', 'lejen'), ('naek', 'lejen', 'mending'), ('lejen', 'mending', 'ben'), ('mending', 'ben', 'ajy'), ('ben', 'ajy', 'tres'), ('ajy', 'tres', 'cok'), ('tres', 'cok', 'anjy')]"
['mantapp'],[]
['sampah'],[]
"['satu', 'menang', 'tiga', 'kalah', 'enggk', 'gitu', 'minimal', 'darksystembocil', 'mati', 'mulai', 'season', 'kemarin', 'mytic', 'gabisa']","[('satu', 'menang', 'tiga'), ('menang', 'tiga', 'kalah'), ('tiga', 'kalah', 'enggk'), ('kalah', 'enggk', 'gitu'), ('enggk', 'gitu', 'minimal'), ('gitu', 'minimal', 'darksystembocil'), ('minimal', 'darksystembocil', 'mati'), ('darksystembocil', 'mati', 'mulai'), ('mati', 'mulai', 'season'), ('mulai', 'season', 'kemarin'), ('season', 'kemarin', 'mytic'), ('kemarin', 'mytic', 'gabisa')]"
"['thing', 'best']",[]
"['salah', 'bg', 'lose', 'ampe', 'gelap', 'epic']","[('salah', 'bg', 'lose'), ('bg', 'lose', 'ampe'), ('lose', 'ampe', 'gelap'), ('ampe', 'gelap', 'epic')]"
"['beuh', 'seru', 'bro']","[('beuh', 'seru', 'bro')]"
"['aplikasi', 'gelap', 'makin', 'kembang', 'bukan', 'makin', 'keren', 'makin', 'buruk', 'bubar', 'mnding', 'hps', 'plikasi', 'emosi']","[('aplikasi', 'gelap', 'makin'), ('gelap', 'makin', 'kembang'), ('makin', 'kembang', 'bukan'), ('kembang', 'bukan', 'makin'), ('bukan', 'makin', 'keren'), ('makin', 'keren', 'makin'), ('keren', 'makin', 'buruk'), ('makin', 'buruk', 'bubar'), ('buruk', 'bubar', 'mnding'), ('bubar', 'mnding', 'hps'), ('mnding', 'hps', 'plikasi'), ('hps', 'plikasi', 'emosi')]"
"['sampah', 'random', 'noob', 'guna', 'kill', 'banyak', 'selalu', 'kalah', 'uang', 'habis', 'skin', 'obrol', 'mute', 'melulu', 'sampah']","[('sampah', 'random', 'noob'), ('random', 'noob', 'guna'), ('noob', 'guna', 'kill'), ('guna', 'kill', 'banyak'), ('kill', 'banyak', 'selalu'), ('banyak', 'selalu', 'kalah'), ('selalu', 'kalah', 'uang'), ('kalah', 'uang', 'habis'), ('uang', 'habis', 'skin'), ('habis', 'skin', 'obrol'), ('skin', 'obrol', 'mute'), ('obrol', 'mute', 'melulu'), ('mute', 'melulu', 'sampah')]"
"['ls', 'anj']",[]
"['tolong', 'rusak', 'baru', 'kalah', 'begini', 'banyak', 'pindah']","[('tolong', 'rusak', 'baru'), ('rusak', 'baru', 'kalah'), ('baru', 'kalah', 'begini'), ('kalah', 'begini', 'banyak'), ('begini', 'banyak', 'pindah')]"
"['ksih', 'lh', 'turun', 'kpn', 'mnang']","[('ksih', 'lh', 'turun'), ('lh', 'turun', 'kpn'), ('turun', 'kpn', 'mnang')]"
"['tolong', 'fix', 'bug', 'draft', 'lag', 'banget']","[('tolong', 'fix', 'bug'), ('fix', 'bug', 'draft'), ('bug', 'draft', 'lag'), ('draft', 'lag', 'banget')]"
"['bagi', 'mula', 'belum', 'candu', 'jangan', 'slot', 'menang', 'kalah', 'sampai', 'rungkat', 'ketemu', 'dll']","[('bagi', 'mula', 'belum'), ('mula', 'belum', 'candu'), ('belum', 'candu', 'jangan'), ('candu', 'jangan', 'slot'), ('jangan', 'slot', 'menang'), ('slot', 'menang', 'kalah'), ('menang', 'kalah', 'sampai'), ('kalah', 'sampai', 'rungkat'), ('sampai', 'rungkat', 'ketemu'), ('rungkat', 'ketemu', 'dll')]"
"['detik', 'hancur', 'aamiin', 'sdh', 'mulai', 'kurang', 'playersnya', 'salah', 'satu', 'kawan', 'sdh', 'mls', 'bodoh', 'sampah', 'adil', 'bagi', 'teamnya']","[('detik', 'hancur', 'aamiin'), ('hancur', 'aamiin', 'sdh'), ('aamiin', 'sdh', 'mulai'), ('sdh', 'mulai', 'kurang'), ('mulai', 'kurang', 'playersnya'), ('kurang', 'playersnya', 'salah'), ('playersnya', 'salah', 'satu'), ('salah', 'satu', 'kawan'), ('satu', 'kawan', 'sdh'), ('kawan', 'sdh', 'mls'), ('sdh', 'mls', 'bodoh'), ('mls', 'bodoh', 'sampah'), ('bodoh', 'sampah', 'adil'), ('sampah', 'adil', 'bagi'), ('adil', 'bagi', 'teamnya')]"
"['paling', 'jelek']",[]
"['buruk', 'lawan', 'tu', 'padan', 'buruk', 'masa', 'kontribusi', 'apaa']","[('buruk', 'lawan', 'tu'), ('lawan', 'tu', 'padan'), ('tu', 'padan', 'buruk'), ('padan', 'buruk', 'masa'), ('buruk', 'masa', 'kontribusi'), ('masa', 'kontribusi', 'apaa')]"
"['tolol', 'sudah', 'brpa', 'kalah', 'menang', 'kalah', 'sampek', 'gilak', 'gx', 'ad', 'otak', 'besok', 'baik', 'lg', 'jangan', 'gitu', 'nyengsarain']","[('tolol', 'sudah', 'brpa'), ('sudah', 'brpa', 'kalah'), ('brpa', 'kalah', 'menang'), ('kalah', 'menang', 'kalah'), ('menang', 'kalah', 'sampek'), ('kalah', 'sampek', 'gilak'), ('sampek', 'gilak', 'gx'), ('gilak', 'gx', 'ad'), ('gx', 'ad', 'otak'), ('ad', 'otak', 'besok'), ('otak', 'besok', 'baik'), ('besok', 'baik', 'lg'), ('baik', 'lg', 'jangan'), ('lg', 'jangan', 'gitu'), ('jangan', 'gitu', 'nyengsarain')]"
"['bintang', 'pilih', 'kurang', 'tegas', 'hadap', 'niat', 'ngefeed', 'dalam']","[('bintang', 'pilih', 'kurang'), ('pilih', 'kurang', 'tegas'), ('kurang', 'tegas', 'hadap'), ('tegas', 'hadap', 'niat'), ('hadap', 'niat', 'ngefeed'), ('niat', 'ngefeed', 'dalam')]"
['kontol'],[]
"['stres', 'menang', 'kalah', 'sampai', 'imbang', 'adil', 'beda', 'bagus', 'sekarang', 'anj']","[('stres', 'menang', 'kalah'), ('menang', 'kalah', 'sampai'), ('kalah', 'sampai', 'imbang'), ('sampai', 'imbang', 'adil'), ('imbang', 'adil', 'beda'), ('adil', 'beda', 'bagus'), ('beda', 'bagus', 'sekarang'), ('bagus', 'sekarang', 'anj')]"
"['makin', 'makin', 'ruksak', 'masalah', 'lobby', 'hijau', 'drapick', 'hijau', 'masuk', 'freeze', 'putus', 'ampun', 'parah', 'benar', 'makin', 'ponsel', 'luas', 'alhasil', 'apk', 'nyaman', 'muak', 'gitu']","[('makin', 'makin', 'ruksak'), ('makin', 'ruksak', 'masalah'), ('ruksak', 'masalah', 'lobby'), ('masalah', 'lobby', 'hijau'), ('lobby', 'hijau', 'drapick'), ('hijau', 'drapick', 'hijau'), ('drapick', 'hijau', 'masuk'), ('hijau', 'masuk', 'freeze'), ('masuk', 'freeze', 'putus'), ('freeze', 'putus', 'ampun'), ('putus', 'ampun', 'parah'), ('ampun', 'parah', 'benar'), ('parah', 'benar', 'makin'), ('benar', 'makin', 'ponsel'), ('makin', 'ponsel', 'luas'), ('ponsel', 'luas', 'alhasil'), ('luas', 'alhasil', 'apk'), ('alhasil', 'apk', 'nyaman'), ('apk', 'nyaman', 'muak'), ('nyaman', 'muak', 'gitu')]"
"['jelas', 'banyak', 'bot']","[('jelas', 'banyak', 'bot')]"
['kontol'],[]
"['knpa', 'skrng', 'jringn', 'bgus', 'lag', 'jringan', 'ijo', 'klau', 'merah', 'slh', 'mh', 'hijo', 'jringn', 'merah']","[('knpa', 'skrng', 'jringn'), ('skrng', 'jringn', 'bgus'), ('jringn', 'bgus', 'lag'), ('bgus', 'lag', 'jringan'), ('lag', 'jringan', 'ijo'), ('jringan', 'ijo', 'klau'), ('ijo', 'klau', 'merah'), ('klau', 'merah', 'slh'), ('merah', 'slh', 'mh'), ('slh', 'mh', 'hijo'), ('mh', 'hijo', 'jringn'), ('hijo', 'jringn', 'merah')]"
"['tanding', 'atur', 'biar', 'naikini', 'paling', 'jengkel']","[('tanding', 'atur', 'biar'), ('atur', 'biar', 'naikini'), ('biar', 'naikini', 'paling'), ('naikini', 'paling', 'jengkel')]"
